ontology_id,ontology,mondo_id
CN205949,UMLS,0019309
0012921,GARD,0019309
79409,Orphanet,0019310
Q81.2,ICD10,0019310
CN205951,UMLS,0019310
C0343114,UMLS,0019311
D23.4,ICD10,0019311
239124001,SCTID,0019311
79414,Orphanet,0019311
203300,OMIMPS,0019312
0006643,GARD,0019312
60255003,SCTID,0019312
E70.331,ICD10,0019312
C37261,NCIT,0019312
79430,Orphanet,0019312
270.2,ICD9,0019312
190697008,SCTID,0019312
3753,DOID,0019312
9311003,SCTID,0019312
E70.3,ICD10,0019312
C0079504,UMLS,0019312
D022861,MESH,0019312
10071775,MedDRA,0019312
0007220,GARD,0019313
75127007,SCTID,0019313
254199006,SCTID,0019313
399889006,SCTID,0019313
205542007,SCTID,0019313
79452,Orphanet,0019313
205546005,SCTID,0019313
0050580,DOID,0019313
C1313885,UMLS,0019313
205543002,SCTID,0019313
153100,OMIMPS,0019313
757.0,ICD9,0019313
Q82.0,ICD10,0019313
0012687,GARD,0019314
79455,Orphanet,0019314
Q82.2,ICD10,0019314
3665,DOID,0019315
Q82.2,ICD10,0019315
C0024901,UMLS,0019315
9740/1,ICDO,0019315
79456,Orphanet,0019315
703826004,SCTID,0019315
10012812,MedDRA,0019315
0012686,GARD,0019315
C3218,NCIT,0019315
12309,DOID,0019316
79457,Orphanet,0019316
78745000,SCTID,0019316
205566001,SCTID,0019316
703828003,SCTID,0019316
Q82.2,ICD10,0019316
10046752,MedDRA,0019316
9740/1,ICDO,0019316
C0042111,UMLS,0019316
0013079,GARD,0019316
C3433,NCIT,0019316
708.8,ICD9,0019316
CN205972,UMLS,0019317
L98.8,ICD10,0019317
79459,Orphanet,0019317
Q82.5,ICD10,0019318
399995006,SCTID,0019318
79466,Orphanet,0019318
0005484,GARD,0019318
C0473574,UMLS,0019318
Q82.5,ICD10,0019319
C4674,NCIT,0019319
C0362030,UMLS,0019319
398723007,SCTID,0019319
79467,Orphanet,0019319
Q82.5,ICD10,0019320
0005485,GARD,0019320
79468,Orphanet,0019320
CN205975,UMLS,0019320
0011910,GARD,0019321
C4275075,UMLS,0019321
CN205977,UMLS,0019321
715633008,SCTID,0019321
79474,Orphanet,0019321
E34.8,ICD10,0019321
0008613,EFO,0019322
81285006,SCTID,0019322
L10.1,ICD10,0019322
CN205981,UMLS,0019322
79479,Orphanet,0019322
10057053,MedDRA,0019322
C0263316,UMLS,0019322
L10.4,ICD10,0019323
0008603,EFO,0019323
79480,Orphanet,0019323
10058917,MedDRA,0019323
C0263312,UMLS,0019323
36739006,SCTID,0019323
3050,HGNC,0019324
C0263313,UMLS,0019324
0007354,GARD,0019324
10057069,MedDRA,0019324
35154004,SCTID,0019324
79481,Orphanet,0019324
0008601,EFO,0019324
L10.2,ICD10,0019324
Q85.8,ICD10,0019325
703284009,SCTID,0019325
79483,Orphanet,0019325
CN205984,UMLS,0019325
759.6,ICD9,0019325
CN205985,UMLS,0019326
79484,Orphanet,0019326
703286006,SCTID,0019326
Q85.8,ICD10,0019326
759.6,ICD9,0019326
CN205986,UMLS,0019327
Q85.8,ICD10,0019327
79485,Orphanet,0019327
703285005,SCTID,0019327
759.6,ICD9,0019327
0006010,GARD,0019328
D18.1,ICD10,0019328
C0205828,UMLS,0019328
C53316,NCIT,0019328
79489,Orphanet,0019328
D18.1,ICD10,0019329
79490,Orphanet,0019329
0013020,GARD,0019329
704.8,ICD9,0019330
42829009,SCTID,0019330
79492,Orphanet,0019330
L67.8,ICD10,0019330
C537188,MESH,0019330
717184007,SCTID,0019332
79501,Orphanet,0019332
Q82.8,ICD10,0019332
0003103,GARD,0019332
CN205995,UMLS,0019332
E16.1,ICD10,0019333
CN206002,UMLS,0019333
79643,Orphanet,0019333
E16.1,ICD10,0019334
CN206003,UMLS,0019334
79644,Orphanet,0019334
E70.1,ICD10,0019335
79651,Orphanet,0019335
60876000,SCTID,0019336
79665,Orphanet,0019336
10017727,MedDRA,0019336
C0017097,UMLS,0019336
D12.6,ICD10,0019336
759.89,ICD9,0019336
D005736,MESH,0019336
C6728,NCIT,0019336
0006482,GARD,0019336
137944,COHD,0019337
C0079957,UMLS,0019337
200916004,SCTID,0019337
694.9,ICD9,0019337
79669,Orphanet,0019337
694.8,ICD9,0019337
CN206006,UMLS,0019337
8502,DOID,0019337
7231009,SCTID,0019337
1000673,EFO,0019337
D86.3,ICD10,0019338
11335,DOID,0019338
D012507,MESH,0019338
D86.9,ICD10,0019338
D86.0,ICD10,0019338
797,Orphanet,0019338
C0036202,UMLS,0019338
D80-D89,ICD10,0019338
D86.1,ICD10,0019338
D86.2,ICD10,0019338
31541009,SCTID,0019338
D86,ICD10,0019338
C34995,NCIT,0019338
135,ICD9,0019338
154425004,SCTID,0019338
438688,COHD,0019338
D86.8,ICD10,0019338
10039486,MedDRA,0019338
C3266843,UMLS,0019339
Q98.5,ICD10,0019339
8,Orphanet,0019339
50749006,SCTID,0019339
0005674,GARD,0019339
C85237,NCIT,0019339
C535317,MESH,0019339
10056894,MedDRA,0019339
201441006,SCTID,0019340
201440007,SCTID,0019340
0100324,HP,0019340
C0852007,UMLS,0019340
268049000,SCTID,0019340
287005009,SCTID,0019340
267874003,SCTID,0019340
10039710,MedDRA,0019340
801,Orphanet,0019340
156451000,SCTID,0019340
419,DOID,0019340
C26746,NCIT,0019340
156454008,SCTID,0019340
128457007,SCTID,0019340
0000946,GARD,0019341
Q85.1,ICD10,0019341
